overall_qual,heating_qc,gr_liv_area,full_bath,kitchen_qual,totrms_abvgrd,fireplaces,fireplace_qu,lot_frontage,lot_area,lot_shape,exter_qual,mas_vnr_stone,mas_vnr_none,mas_vnr_brick,neighborhood,bsmt_qual,total_bsmt_sf,garage_finish,garage_cars,garage_age,sold_years,house_age,remod_years,central_air,logsaleprice
8,4,1935,2,1,8,0,0,75.0,8004,-1,3,1,0,0,6,4,832.0,3,2.0,13.0,0.0,13.0,13.0,1,12.481561937216318
6,2,1969,2,1,9,1,4,60.0,6876,0,2,0,1,0,1,3,1272.0,1,2.0,84.0,-71.0,84.0,64.0,1,11.856515169360305
7,4,1986,2,2,9,1,4,67.6,8396,-1,3,0,0,1,4,4,847.0,3,2.0,19.0,-5.0,19.0,19.0,1,12.269047444691562
7,4,1214,2,2,6,0,0,73.0,9803,0,3,0,1,0,7,4,1214.0,2,2.0,12.0,-1.0,13.0,12.0,1,12.09949472246591
8,4,1342,2,2,6,1,4,48.0,6240,0,3,0,0,1,10,4,1342.0,3,2.0,15.0,-2.0,16.0,15.0,1,12.364144200100668
8,2,2898,2,2,10,1,4,78.9,15498,-1,3,0,1,0,7,4,1565.0,3,2.0,46.0,-33.0,46.0,46.0,1,12.567237494741757
8,4,2004,2,2,8,1,4,78.5,12891,-1,3,0,1,0,4,5,870.0,3,3.0,20.0,-8.0,20.0,20.0,1,12.458774999085929
6,2,986,1,1,5,1,4,60.0,6180,0,2,0,1,0,2,3,960.0,1,1.0,96.0,-82.0,96.0,72.0,0,11.532728092266408
7,4,1108,1,2,6,1,4,57.0,7449,0,2,0,1,0,1,3,637.0,1,1.0,92.0,-78.0,92.0,72.0,1,11.845102777308561
3,2,1214,1,1,6,0,0,60.0,10410,0,2,0,1,0,2,3,672.0,1,3.0,24.0,-92.0,107.0,72.0,1,11.56171562913966
8,4,2217,2,2,8,1,3,95.0,15865,-1,3,0,1,0,2,3,2217.0,1,2.0,52.0,-38.0,52.0,52.0,1,12.498742259492994
6,2,2201,2,2,8,1,4,97.7,16737,-1,3,0,1,0,2,4,697.0,1,2.0,56.0,-41.0,56.0,56.0,1,12.524417279788771
7,4,1220,2,2,5,1,4,43.0,3182,0,3,0,0,1,5,4,1220.0,3,2.0,17.0,-5.0,17.0,16.0,1,12.100712129872347
7,4,1378,2,2,7,1,4,60.0,9600,0,2,0,1,0,2,3,689.0,1,2.0,94.0,-81.0,94.0,17.0,1,11.9891596439666
4,4,930,1,2,6,0,0,60.0,11100,0,2,0,1,0,2,0,0.0,1,1.0,76.0,-65.0,76.0,16.0,1,11.349229372299439
5,2,988,1,1,5,0,0,70.0,13587,0,2,0,1,0,2,3,988.0,1,1.0,64.0,-53.0,64.0,64.0,1,11.686878772093667
8,4,1964,2,2,7,1,4,85.0,11447,-1,3,0,0,1,7,5,1964.0,3,3.0,17.0,-3.0,17.0,16.0,1,12.821258284620408
7,4,1270,2,2,6,0,0,64.0,7242,0,3,0,1,0,5,4,1270.0,2,2.0,17.0,-2.0,17.0,16.0,1,12.077670930725649
5,2,2240,2,1,12,0,0,64.0,7018,0,2,0,1,0,4,0,0.0,1,2.0,43.0,-31.0,43.0,43.0,1,11.870271183889114
8,4,1494,1,2,5,1,4,50.0,9466,-2,3,0,1,0,7,4,1494.0,3,2.0,28.0,-13.0,28.0,27.0,1,12.541472879190051
5,3,1364,1,1,6,1,4,70.0,8400,0,2,0,1,0,2,2,1179.0,2,1.0,65.0,-50.0,65.0,65.0,1,11.790557201568507
9,4,2153,2,3,8,2,5,71.7,11050,0,3,0,0,1,5,5,1440.0,3,3.0,22.0,-10.0,22.0,22.0,1,12.65395846952229
4,3,1336,1,1,7,0,0,60.0,11040,0,2,0,1,0,1,3,637.0,1,1.0,28.0,-87.0,102.0,72.0,1,11.589886506106357
7,4,1656,2,2,7,1,4,60.0,6931,0,3,1,0,0,2,4,746.0,3,2.0,19.0,-5.0,19.0,18.0,1,12.016122061571728
6,4,1499,2,2,6,1,3,65.0,12438,-1,3,0,0,1,5,4,781.0,2,2.0,27.0,-12.0,27.0,27.0,1,12.138863895836725
8,4,2794,2,3,9,1,3,105.0,15138,-1,3,0,0,1,10,4,1462.0,3,3.0,27.0,-15.0,27.0,26.0,1,12.90669184092882
6,2,2030,2,2,8,1,3,86.3,12046,-1,2,0,0,1,5,3,848.0,3,2.0,46.0,-32.0,46.0,46.0,1,12.180754837545884
6,2,1254,1,1,6,1,4,100.0,9600,-1,2,0,0,1,2,3,1218.0,2,2.0,61.0,-46.0,61.0,61.0,1,11.973509872299472
8,4,1989,2,2,7,1,4,90.0,11367,0,3,0,0,1,5,4,1065.0,3,2.0,20.0,-5.0,20.0,20.0,1,12.449018824140563
5,4,1898,2,1,7,2,3,56.0,16737,-1,2,0,1,0,5,3,1898.0,1,2.0,66.0,-53.0,66.0,66.0,1,12.373703486914124
5,2,988,1,1,5,0,0,65.0,7150,0,2,0,0,1,2,3,988.0,1,1.0,48.0,-42.0,56.0,56.0,1,11.769503792370676
7,2,1801,2,1,6,2,3,100.0,15602,-1,2,0,1,0,5,3,1501.0,3,2.0,63.0,-52.0,63.0,25.0,1,12.57418196709457
5,2,1872,2,1,8,0,0,76.0,10260,0,2,0,1,0,3,0,0.0,1,2.0,46.0,-33.0,46.0,46.0,1,11.512925464970229
8,4,2439,2,2,7,1,3,75.0,12728,0,3,0,0,1,5,4,1531.0,3,2.0,21.0,-6.0,21.0,21.0,1,12.524526376648708
8,4,1764,2,2,7,1,3,96.0,11690,-1,3,0,0,1,5,4,850.0,1,2.0,23.0,-9.0,23.0,22.0,1,12.240474072247506
5,3,1200,1,2,6,0,0,71.0,9230,0,2,0,0,1,2,3,864.0,1,2.0,45.0,-42.0,57.0,24.0,1,11.891361900690473
6,4,1030,1,1,6,0,0,34.0,3182,0,2,0,0,1,1,3,494.0,1,1.0,49.0,-35.0,50.0,50.0,1,11.661345470088502
7,4,2034,2,2,8,0,0,75.6,9375,0,2,0,0,1,5,4,1057.0,2,2.0,24.0,-13.0,25.0,24.0,1,12.299107511497363
7,4,1405,2,2,6,1,3,48.0,3480,0,3,1,0,0,10,4,1405.0,2,2.0,19.0,-7.0,19.0,19.0,1,12.061046873479915
4,4,1229,1,1,6,0,0,94.8,16737,0,2,0,1,0,2,3,1134.0,2,1.0,66.0,-54.0,66.0,66.0,1,11.813030057420567
7,4,1932,2,2,7,1,4,70.0,8749,0,3,0,1,0,5,4,979.0,2,2.0,19.0,-5.0,19.0,19.0,1,12.269047444691562
6,2,1299,1,2,6,1,3,91.0,11375,0,2,0,1,0,2,3,967.0,1,2.0,68.0,-54.0,68.0,27.0,1,11.918390573078392
7,4,1402,0,2,7,1,4,53.0,3922,0,3,0,0,1,5,5,1258.0,3,3.0,16.0,-1.0,16.0,15.0,1,12.17664898415669
7,4,1504,2,2,7,1,4,43.0,3182,0,3,0,0,1,5,4,1346.0,3,2.0,17.0,-5.0,17.0,16.0,1,12.106252310247962
6,3,1442,1,1,7,0,0,75.0,9750,0,2,0,0,1,2,3,1442.0,2,1.0,64.0,-50.0,64.0,64.0,1,11.969717200243734
7,4,1779,2,2,7,1,3,72.0,13426,-1,3,0,1,0,5,4,951.0,3,2.0,23.0,-8.0,23.0,22.0,1,12.287652632522597
8,4,1953,2,2,9,1,4,85.0,10574,0,3,0,1,0,6,4,1082.0,2,3.0,17.0,-5.0,17.0,16.0,1,12.437184366493561
7,4,1909,2,2,8,0,0,70.0,8726,0,3,0,1,0,5,4,872.0,2,2.0,20.0,-5.0,20.0,20.0,1,12.190959007720126
7,4,1630,2,2,7,1,4,62.0,7984,-1,3,0,0,1,4,4,868.0,3,2.0,18.0,-6.0,18.0,17.0,1,12.152144303504619
5,3,1250,1,0,7,0,0,45.0,8248,0,2,0,1,0,2,3,686.0,1,1.0,67.0,-89.0,104.0,72.0,1,11.661345470088502
6,2,1328,1,1,6,2,4,69.6,9790,0,2,0,0,1,5,3,1328.0,1,2.0,59.0,-48.0,59.0,59.0,1,11.870599909242044
5,2,988,1,1,6,0,0,60.0,7200,0,2,0,1,0,2,3,876.0,1,1.0,72.0,-58.0,72.0,72.0,1,11.686878772093667
6,1,1278,1,1,6,0,0,60.0,7200,0,2,0,1,0,2,3,854.0,1,1.0,68.0,-54.0,68.0,68.0,1,11.755871643580617
6,4,1716,2,2,7,0,0,65.0,8125,0,3,0,1,0,6,4,858.0,2,2.0,17.0,-1.0,17.0,17.0,1,12.210189161042013
2,2,498,1,1,3,0,0,60.0,8088,0,2,0,1,0,2,3,498.0,1,1.0,100.0,-85.0,100.0,67.0,0,10.46310334047155
7,4,2840,2,2,8,2,4,81.0,12511,-1,3,0,0,1,5,4,1420.0,3,4.0,44.0,-30.0,44.0,44.0,1,12.58621994565405
6,2,987,1,1,5,0,0,34.0,3182,0,2,0,0,1,1,3,483.0,1,1.0,35.0,-38.0,52.0,52.0,1,11.571194373094205
4,2,756,1,1,4,0,0,94.0,9259,0,2,0,1,0,2,2,660.0,1,2.0,77.0,-84.0,95.0,72.0,0,11.350406535472453
8,4,1712,2,2,8,1,4,105.0,16737,0,3,0,0,1,10,5,1712.0,2,3.0,20.0,-8.0,20.0,19.0,1,12.56549381513693
6,2,1069,2,1,4,1,2,53.0,4043,0,2,0,1,0,2,4,1069.0,2,2.0,45.0,-33.0,45.0,45.0,1,11.755871643580617
7,4,1335,2,2,6,0,0,75.0,9000,0,3,0,1,0,6,4,1335.0,2,2.0,15.0,-1.0,16.0,15.0,1,12.256765759845692
8,4,1518,1,3,6,1,4,62.0,12677,-1,4,0,0,1,10,5,1518.0,2,2.0,19.0,-5.0,19.0,18.0,1,12.520883385370206
8,4,1780,2,2,6,1,4,105.0,12852,-1,3,0,1,0,7,4,920.0,3,2.0,15.0,-1.0,15.0,15.0,1,12.487356794850175
4,1,1484,2,1,6,0,0,60.0,10320,0,1,0,1,0,1,3,771.0,1,1.0,112.0,-98.0,112.0,72.0,1,10.819778284410283
5,2,1652,2,1,7,0,0,60.0,10800,0,2,0,1,0,2,2,686.0,1,1.0,61.0,-96.0,107.0,72.0,1,11.842229212112828
7,3,2503,2,2,7,1,3,98.7,16737,-1,3,0,0,1,7,4,1223.0,2,2.0,32.0,-17.0,32.0,32.0,1,12.611537753638338
8,3,2704,2,3,9,3,3,75.0,13860,0,3,0,1,0,2,4,1952.0,3,2.0,50.0,-38.0,50.0,27.0,1,12.751299696013497
8,4,1592,2,2,7,1,3,73.0,11927,0,3,0,0,1,5,4,1556.0,3,2.0,28.0,-13.0,28.0,27.0,1,12.337100907936577
7,4,1394,2,2,7,1,3,86.1,11950,-1,3,0,1,0,4,4,384.0,3,2.0,19.0,-5.0,19.0,19.0,1,12.016726473799254
4,1,1328,1,1,8,0,0,57.0,9906,0,2,0,1,0,2,3,686.0,1,1.0,82.0,-82.0,97.0,72.0,0,11.580584113444043
8,4,1593,1,3,5,1,4,41.0,4923,0,3,0,1,0,10,5,1593.0,3,2.0,21.0,-7.0,21.0,20.0,1,12.56374708980199
4,2,720,1,1,4,0,0,60.0,7879,0,2,0,1,0,1,3,720.0,0,0.0,44.0,-90.0,102.0,72.0,0,10.460242108190519
5,2,912,1,1,5,0,0,66.0,7800,-1,2,0,1,0,2,3,912.0,1,1.0,58.0,-43.0,58.0,58.0,1,11.652687407345388
8,4,1456,2,2,7,1,3,37.8,3196,0,3,0,0,1,5,4,1273.0,3,2.0,19.0,-4.0,19.0,19.0,1,12.2783933071098
7,1,1944,2,1,8,0,0,68.0,9928,0,2,0,1,0,2,3,672.0,1,1.0,107.0,-95.0,107.0,28.0,1,12.100156419938624
8,2,1502,1,2,4,0,0,61.6,6820,-1,3,0,1,0,10,4,1488.0,2,2.0,37.0,-25.0,37.0,37.0,1,12.26434155365415
8,4,2064,2,2,7,1,4,50.0,13128,-1,3,0,0,1,4,4,1074.0,3,2.0,17.0,-1.0,17.0,17.0,1,12.429216196844383
5,4,1576,1,1,8,1,4,52.0,6240,0,2,0,1,0,2,3,1042.0,1,1.0,94.0,-79.0,94.0,72.0,1,11.911701584927597
6,3,1658,2,1,8,1,3,73.5,8000,0,2,0,1,0,4,4,773.0,3,2.0,27.0,-13.0,27.0,26.0,1,12.144197241812087
3,4,713,1,2,5,0,0,60.0,10410,0,2,0,1,0,2,3,713.0,1,1.0,86.0,-77.0,92.0,21.0,1,11.510923462299555
7,4,2554,1,1,8,0,0,60.0,10800,0,2,0,1,0,2,3,718.0,1,2.0,26.0,-117.0,132.0,24.0,1,11.979799201207037
7,4,1374,2,2,7,1,4,67.0,13300,-1,3,0,1,0,4,4,384.0,3,2.0,18.0,-7.0,18.0,18.0,1,12.125404742462718
8,4,2574,2,3,10,1,4,69.0,9588,-1,3,1,0,0,5,5,1482.0,3,3.0,15.0,0.0,15.0,15.0,1,12.528156144699286
6,2,1548,2,2,7,1,3,34.0,3182,0,2,0,1,0,2,4,804.0,1,2.0,46.0,-32.0,46.0,46.0,1,11.951180395901384
5,4,1404,2,1,7,1,1,83.0,13383,-1,2,0,0,1,3,3,1188.0,1,2.0,53.0,-41.0,53.0,22.0,1,11.982929094215963
5,3,1440,1,1,7,1,1,85.0,9350,0,2,0,1,0,2,3,720.0,3,2.0,58.0,-43.0,58.0,58.0,1,11.967180737247824
8,4,1803,2,2,6,2,3,76.0,9892,0,3,0,1,0,3,4,1679.0,1,2.0,28.0,-17.0,28.0,27.0,1,12.560244459250788
5,3,2200,2,1,9,0,0,67.0,8777,0,2,0,1,0,2,3,1272.0,0,0.0,44.0,-108.0,122.0,19.0,1,11.890676734510876
7,4,2037,2,2,8,1,3,85.0,10541,-1,3,0,1,0,4,4,672.0,3,2.0,26.0,-13.0,26.0,26.0,1,12.341477282536376
4,2,896,1,1,4,0,0,99.0,5940,-1,2,0,1,0,2,0,0.0,1,1.0,76.0,-62.0,76.0,72.0,1,11.27720313144916
4,4,1281,2,1,6,0,0,60.0,10284,0,2,0,1,0,2,3,1151.0,1,2.0,44.0,-83.0,97.0,29.0,1,11.763684183317412
8,4,1976,2,2,7,1,5,84.0,9660,-1,3,0,0,1,10,4,1044.0,3,3.0,24.0,-9.0,24.0,24.0,1,12.56374708980199
6,4,1608,2,1,7,1,3,88.0,10179,-1,2,0,1,0,4,4,945.0,3,2.0,25.0,-13.0,25.0,25.0,1,12.152144303504619
5,2,1210,1,1,7,0,0,75.0,9533,0,2,0,0,1,2,0,0.0,3,1.0,69.0,-57.0,69.0,69.0,1,11.541512921822141
5,4,1612,1,1,7,0,0,53.0,5830,0,2,0,1,0,2,3,988.0,1,1.0,72.0,-61.0,72.0,25.0,1,11.763684183317412
5,4,1728,1,1,7,1,4,75.5,12099,-1,2,0,1,0,2,3,1216.0,1,1.0,69.0,-54.0,69.0,18.0,1,11.957611286231675
8,4,2482,2,2,9,1,4,88.0,12665,-1,3,0,0,1,7,4,1094.0,3,3.0,17.0,-2.0,17.0,16.0,1,12.54686766829102
7,4,2069,2,2,9,1,4,105.0,16737,-2,2,0,1,0,2,4,585.0,2,2.0,62.0,-49.0,62.0,15.0,1,12.396693005138824
6,4,1478,2,1,6,2,4,89.9,16737,-1,2,0,0,1,2,3,1478.0,1,2.0,62.0,-50.0,62.0,62.0,1,11.967180737247824
7,4,1724,2,2,8,1,4,62.0,7162,0,3,0,0,1,2,4,796.0,3,2.0,19.0,-4.0,19.0,18.0,1,12.188417710291453
7,4,1425,2,1,5,0,0,67.5,8685,-1,2,0,1,0,5,4,1425.0,2,2.0,24.0,-9.0,24.0,24.0,1,12.170445467887022
5,4,1322,1,1,7,0,0,52.0,6240,0,2,0,1,0,2,3,672.0,1,1.0,83.0,-69.0,83.0,70.0,1,11.790557201568507
7,3,1428,1,1,7,0,0,58.0,6451,0,2,0,1,0,2,3,712.0,3,2.0,37.0,-107.0,122.0,52.0,1,11.848683160653573
6,2,1194,1,1,6,0,0,73.0,8760,0,2,0,0,1,2,3,1194.0,2,1.0,63.0,-52.0,63.0,63.0,1,11.904967552746252
8,4,1818,2,3,8,1,4,88.4,12568,0,3,1,0,0,10,5,895.0,3,3.0,15.0,0.0,15.0,15.0,1,12.547887726561882
8,4,2956,2,3,11,1,5,99.0,13069,-1,3,0,0,1,10,4,1706.0,2,3.0,18.0,-4.0,18.0,18.0,1,12.742566016044742
6,2,1210,2,1,6,0,0,105.0,11080,0,2,0,0,1,3,3,1128.0,1,2.0,47.0,-32.0,47.0,47.0,1,11.904967552746252
5,2,1641,2,1,5,1,4,70.0,10759,0,2,0,1,0,2,4,1001.0,1,2.0,50.0,-37.0,50.0,50.0,1,11.84939770159144
5,2,1053,1,3,6,0,0,69.0,8973,0,2,0,0,1,2,3,1008.0,2,2.0,24.0,-49.0,64.0,31.0,1,11.918390573078392
7,4,2125,2,2,12,2,3,97.0,10990,-1,3,0,1,0,10,5,1064.0,2,2.0,26.0,-13.0,26.0,25.0,1,12.540757571577291
6,4,1072,1,2,5,0,0,35.0,3675,0,2,1,0,0,2,4,547.0,3,2.0,17.0,-2.0,17.0,17.0,1,11.84939770159144
6,2,1664,2,1,10,0,0,65.0,8385,0,2,0,1,0,3,3,1664.0,1,2.0,44.0,-29.0,44.0,44.0,1,11.884489021402711
7,4,1337,2,2,5,1,2,34.0,5858,-1,3,0,1,0,2,4,1405.0,3,2.0,23.0,-12.0,23.0,23.0,1,12.122691036591123
8,2,1226,1,2,4,1,3,40.0,3880,-1,3,0,1,0,4,4,1226.0,3,2.0,44.0,-33.0,44.0,44.0,1,12.235631447771718
4,2,1092,1,1,5,0,0,34.0,3182,0,2,0,1,0,1,3,546.0,1,1.0,50.0,-36.0,50.0,50.0,1,11.356271654924852
6,1,1660,1,1,6,1,4,74.0,11988,-1,2,0,1,0,5,3,715.0,1,1.0,83.0,-75.0,88.0,27.0,1,12.147913731356642
6,2,1671,2,1,7,1,3,80.0,10928,0,2,0,0,1,5,3,1427.0,2,2.0,44.0,-32.0,44.0,36.0,1,12.206072645530174
7,3,1061,1,2,4,0,0,74.0,10778,-1,3,0,1,0,4,4,1054.0,1,2.0,32.0,-20.0,32.0,31.0,1,11.99535161421452
5,4,672,1,1,4,0,0,60.0,10200,0,2,0,1,0,2,3,672.0,1,1.0,82.0,-69.0,82.0,25.0,1,11.589886506106357
5,2,1621,2,1,7,2,2,82.2,9373,-1,2,0,0,1,5,4,1621.0,2,2.0,47.0,-35.0,47.0,47.0,1,12.269047444691562
8,4,1734,2,3,7,1,4,93.0,12085,0,3,1,0,0,10,5,1734.0,2,3.0,15.0,0.0,15.0,15.0,1,12.669806661762314
5,2,2138,2,1,11,0,0,90.0,8100,0,2,0,1,0,2,3,849.0,1,2.0,112.0,-112.0,124.0,57.0,0,11.571194373094205
6,4,2009,2,1,8,2,4,105.0,16737,0,2,0,1,0,2,3,672.0,1,3.0,94.0,-79.0,94.0,72.0,1,12.367340793126296
4,1,1225,1,1,6,0,0,77.0,9320,-1,2,0,1,0,2,3,950.0,0,0.0,44.0,-52.0,63.0,63.0,1,11.76718001130949
6,2,1362,1,1,6,1,3,80.0,10197,-1,2,0,0,0,2,3,1362.0,1,2.0,61.0,-47.0,61.0,61.0,1,12.0015054797889
5,1,1134,1,1,7,0,0,60.0,8160,0,2,0,1,0,2,3,756.0,1,1.0,82.0,-68.0,82.0,72.0,0,11.744037185933616
7,4,2082,2,2,6,0,0,63.0,11426,0,2,0,1,0,2,4,1362.0,1,2.0,19.0,-5.0,19.0,19.0,1,12.206072645530174
5,2,1524,1,1,7,0,0,78.0,11344,0,2,0,0,1,2,3,874.0,1,1.0,64.0,-50.0,64.0,64.0,1,11.877568578558138
5,4,1800,2,1,10,0,0,80.0,8000,0,2,0,1,0,2,3,1800.0,0,0.0,44.0,-46.0,61.0,61.0,0,11.856515169360305
8,4,2582,2,2,9,1,3,74.0,11002,-1,3,0,1,0,10,4,1389.0,3,3.0,24.0,-9.0,24.0,23.0,1,12.683858415217964
7,4,1661,2,2,6,0,0,48.0,12137,-2,2,0,0,1,5,4,1649.0,2,2.0,24.0,-13.0,24.0,24.0,1,12.323411137947407
5,4,1576,1,2,6,1,3,105.0,16737,0,2,0,1,0,2,3,1324.0,2,2.0,99.0,-87.0,99.0,18.0,1,12.31716669303576
4,4,960,1,1,5,0,0,69.5,8926,-1,2,0,1,0,2,3,672.0,1,1.0,66.0,-54.0,66.0,66.0,1,11.626254150277232
6,4,1604,2,1,7,1,3,72.0,8702,-1,2,0,1,0,4,3,926.0,3,2.0,25.0,-11.0,25.0,24.0,1,12.141534124392603
1,3,904,0,0,4,0,0,85.2,10020,-1,1,0,1,0,2,2,683.0,0,0.0,44.0,-88.0,100.0,72.0,0,11.018629143155449
6,3,1196,1,2,7,0,0,67.0,12354,0,2,0,1,0,2,3,684.0,1,2.0,17.0,-90.0,102.0,22.0,1,11.608235644774552
3,3,729,1,1,5,0,0,56.0,4130,-1,3,0,1,0,2,3,270.0,0,0.0,44.0,-74.0,87.0,19.0,1,10.858998997563564
6,4,1362,2,2,6,1,4,41.0,6289,-1,3,1,0,0,10,4,1362.0,2,2.0,17.0,-2.0,17.0,16.0,1,12.240474072247506
5,2,1964,1,1,7,0,0,55.0,8525,0,2,0,1,0,2,3,940.0,0,0.0,44.0,-98.0,111.0,72.0,0,11.77528972943772
4,2,1296,2,1,6,0,0,72.0,10791,0,2,0,1,0,2,0,0.0,1,2.0,55.0,-40.0,55.0,55.0,1,11.407564949312402
5,2,1287,1,1,6,0,0,62.0,10429,0,2,0,1,0,3,4,624.0,1,2.0,21.0,-18.0,30.0,30.0,1,11.77528972943772
5,3,1252,1,1,5,0,0,92.0,7438,-1,2,0,1,0,2,2,504.0,1,2.0,36.0,-99.0,114.0,31.0,1,11.751942365440728
9,4,1905,2,3,8,1,4,84.0,11670,-1,4,1,0,0,6,5,1905.0,3,3.0,16.0,-1.0,16.0,16.0,1,12.676076274775909
5,4,1130,1,1,5,1,4,60.0,10800,0,2,0,1,0,2,3,1120.0,1,2.0,52.0,-87.0,102.0,72.0,1,11.695247021764184
7,4,1659,2,2,8,0,0,70.0,11920,0,3,0,0,1,4,4,831.0,2,2.0,18.0,-7.0,18.0,18.0,1,12.106252310247962
4,4,894,1,1,5,0,0,68.0,9450,0,2,0,1,0,2,3,894.0,1,2.0,23.0,-54.0,68.0,68.0,1,11.608235644774552
4,3,1701,2,0,8,0,0,63.0,7627,0,1,0,1,0,2,2,600.0,0,0.0,44.0,-90.0,102.0,72.0,0,11.456884074086604
4,2,869,1,0,4,0,0,51.0,5900,-1,2,0,1,0,2,4,440.0,0,0.0,44.0,-84.0,99.0,64.0,1,11.356271654924852
5,2,1008,1,2,4,1,2,72.0,9129,0,2,0,0,1,3,4,923.0,3,2.0,45.0,-30.0,45.0,45.0,1,11.941455846009388
3,4,1733,2,1,8,1,4,87.0,13680,-1,2,0,1,0,2,0,0.0,1,2.0,67.0,-55.0,67.0,67.0,1,11.84653646931041
5,2,1568,1,1,7,0,0,80.0,9600,0,2,0,1,0,2,3,1568.0,1,2.0,55.0,-43.0,55.0,55.0,1,11.870599909242044
8,4,3238,2,2,9,1,5,56.0,14720,-1,3,0,0,1,10,4,2033.0,3,3.0,26.0,-16.0,27.0,26.0,1,12.92391243868049
6,4,1772,2,1,7,1,3,70.0,8750,0,2,0,0,1,5,4,928.0,2,2.0,24.0,-12.0,24.0,24.0,1,12.206072645530174
5,2,864,1,1,5,0,0,62.0,7130,0,2,0,1,0,2,3,864.0,3,1.0,55.0,-43.0,55.0,55.0,1,11.77528972943772
6,4,1639,1,2,6,1,4,50.0,9350,0,2,0,1,0,2,3,747.0,1,1.0,76.0,-64.0,76.0,72.0,1,11.947301916572814
8,4,2715,3,2,11,2,3,67.0,8963,-1,4,0,0,1,5,3,1142.0,3,2.0,28.0,-33.0,46.0,26.0,1,12.610870864650634
5,2,1112,2,1,6,0,0,60.0,9780,0,2,0,1,0,2,3,585.0,1,1.0,88.0,-76.0,88.0,72.0,0,11.05089000537367
5,3,1347,1,2,6,0,0,69.0,5805,0,2,0,1,0,2,3,1347.0,1,2.0,65.0,-54.0,65.0,65.0,1,11.870599909242044
5,4,964,1,1,5,1,2,76.0,8243,-1,2,0,0,1,2,3,964.0,3,2.0,37.0,-46.0,61.0,61.0,1,11.831379196088763
6,2,2872,2,1,11,1,3,86.0,12227,-1,2,0,0,1,5,4,1330.0,3,2.0,45.0,-31.0,45.0,27.0,1,12.513557345278134
6,3,1167,2,2,6,0,0,77.8,9248,-1,2,0,0,1,4,4,1158.0,2,2.0,30.0,-18.0,30.0,30.0,1,12.061046873479915
7,2,1524,2,1,7,2,4,82.0,16737,-1,2,0,1,0,6,4,1524.0,3,2.0,43.0,-29.0,43.0,43.0,1,12.409013489526863
5,2,936,1,1,4,0,0,60.0,7200,0,2,0,0,1,2,4,936.0,1,2.0,42.0,-28.0,42.0,42.0,1,11.84939770159144
7,4,2696,2,3,10,1,4,77.0,9965,0,3,1,0,0,5,5,1264.0,3,3.0,15.0,0.0,15.0,15.0,1,12.858319703517948
4,4,1482,2,1,6,1,4,60.0,16012,-1,2,0,0,1,2,3,954.0,1,2.0,66.0,-53.0,68.0,54.0,1,11.736069016284437
5,2,768,1,1,5,0,0,70.0,8445,0,2,0,1,0,5,4,768.0,1,2.0,34.0,-38.0,50.0,15.0,1,11.79810440720389
8,4,1468,2,2,6,1,4,74.0,9612,0,3,1,0,0,6,4,1468.0,3,3.0,14.0,-2.0,14.0,13.0,1,12.407379502235209
5,2,1044,1,1,5,1,2,78.0,10180,-1,2,0,1,0,2,3,912.0,3,2.0,32.0,-41.0,54.0,54.0,1,11.842229212112828
5,4,1036,1,1,5,0,0,63.0,7584,0,2,0,0,1,2,3,1036.0,2,1.0,69.0,-55.0,69.0,69.0,1,11.634257750137753
5,1,1360,1,1,6,0,0,80.0,4800,0,2,0,1,0,2,3,680.0,1,1.0,112.0,-99.0,112.0,19.0,0,11.617285480294472
6,2,1392,1,1,6,2,4,80.0,11900,-1,2,0,0,1,2,3,1392.0,2,2.0,65.0,-51.0,65.0,65.0,1,12.01974306733868
7,4,1950,2,2,7,1,3,66.0,7399,-1,3,0,0,1,6,4,975.0,2,2.0,25.0,-10.0,25.0,24.0,1,12.384218830913648
7,4,1344,2,1,8,0,0,97.0,8940,-1,2,0,0,1,3,4,1344.0,3,4.0,25.0,-11.0,25.0,24.0,1,12.251046011172905
5,3,1484,2,1,7,1,3,70.0,12243,-1,2,0,1,0,5,4,1484.0,1,2.0,51.0,-37.0,51.0,51.0,1,12.072541252905651
7,4,1760,2,2,8,1,4,90.0,12878,-1,3,0,0,1,10,4,1760.0,3,2.0,19.0,-7.0,19.0,18.0,1,12.504323669331189
7,4,2322,2,1,8,1,3,41.0,12460,-1,3,0,1,0,4,4,1037.0,3,2.0,23.0,-9.0,23.0,22.0,1,12.323855681186558
8,2,1742,2,2,5,1,3,60.3,6563,-1,3,0,1,0,10,4,1742.0,2,2.0,37.0,-21.0,37.0,37.0,1,12.524526376648708
5,2,1376,1,1,6,1,4,79.0,9492,0,2,0,1,0,2,3,768.0,1,1.0,81.0,-66.0,81.0,72.0,1,11.56171562913966
5,2,1086,1,1,6,1,4,85.0,13400,0,2,0,0,1,2,3,1024.0,2,2.0,56.0,-41.0,56.0,56.0,1,11.982616545377663
5,4,1656,2,1,8,0,0,60.0,10410,0,2,0,1,0,2,2,660.0,1,1.0,106.0,-94.0,106.0,35.0,1,11.813030057420567
8,4,2122,2,2,7,1,5,105.0,14333,0,3,0,1,0,10,4,2108.0,3,3.0,15.0,0.0,15.0,15.0,1,12.752672666102043
5,4,1522,2,1,7,0,0,60.0,6000,0,2,0,1,0,2,3,1008.0,0,0.0,44.0,-81.0,96.0,72.0,1,11.532728092266408
